Nr okręgu,Nr obwodu,Nazwa,Siedziba,Typ,Granice,Liczba mieszkańców,Liczba wyborców,PR - liczba wyborców,PR - liczba kart w urnie,RM - liczba wyborców,RM - liczba kart w urnie
6,216,Szkoła Podstawowa nr 48 im. gen. Oswalda Franka,ul. Sarmacka 105 Poznań,stały,"ul. Alzacka wszystkie adresy, ul. Andaluzyjska wszystkie adresy, ul. Aragońska wszystkie adresy, ul. Burgundzka wszystkie adresy, ul. Dalemińska wszystkie adresy, ul. Drewlańska wszystkie adresy, ul. Edmunda Knolla-Kownackiego wszystkie adresy, ul. Franciszka Altera wszystkie adresy, ul. Franciszka Kleeberga wszystkie adresy, ul. Franciszka Włada wszystkie adresy, ul. Kastylijska wszystkie adresy, ul. Katalońska wszystkie adresy, ul. Kupały wszystkie adresy, ul. Lechicka nieparzyste 23, 101 - 105, ul. Lotaryńska wszystkie adresy, ul. Łuczanowska wszystkie adresy, ul. Łużycka parzyste 22 - 62a, ul. Madziarska nieparzyste 35, parzyste 46 - 72, ul. Mołdawska nieparzyste 1 - 47, parzyste 4/6 - 50, ul. Morawska wszystkie adresy, ul. Naramowicka nieparzyste 131 - 155A, ul. Normandzka wszystkie adresy, ul. Polańska wszystkie adresy, ul. Prowansalska wszystkie adresy, ul. Romana Abrahama wszystkie adresy, ul. Ruska wszystkie adresy, ul. Sarmacka nieparzyste 1 - 29, 35 - 45, 51 - 93, 105 - 109, parzyste 60, ul. Siedmiogrodzka wszystkie adresy, ul. Skwierzyńska nieparzyste 21 - 41, ul. Słubicka nieparzyste 1 - 19a, ul. Stanisława Grzmota-Skotnickiego wszystkie adresy, ul. Stefana Stoińskiego wszystkie adresy, ul. Sycylijska wszystkie adresy, ul. Toskańska wszystkie adresy, ul. Umultowska parzyste 32, ul. Wenedów wszystkie adresy, ul. Władysława Bortnowskiego wszystkie adresy",2001,1650,1651,1005,1651,1007
6,217,Szkoła Podstawowa nr 48 im. gen. Oswalda Franka,ul. Sarmacka 105 Poznań,stały,"ul. Chrobacka wszystkie adresy, ul. Dziewanny wszystkie adresy, ul. Łużycka parzyste 64 - 112, ul. Madziarska nieparzyste 1 - 31a, parzyste 2 - 40/44, ul. Marzanny wszystkie adresy, ul. Mołdawska nieparzyste 53 - 73, parzyste 52 - 74a, ul. Naramowicka nieparzyste 157 - 161, ul. Perkuna wszystkie adresy, ul. Popiela wszystkie adresy, ul. Sarmacka parzyste 2 - 4, 8a - 8f, 10a - 10f, 12a - 16f, 18a - 52, ul. Skwierzyńska nieparzyste 1 - 19, parzyste 2 - 38, ul. Słubicka parzyste 2 - 20a, ul. Swarożyca wszystkie adresy, ul. Tyrwacka wszystkie adresy",2127,1734,1737,992,1737,993
6,218,Szkoła Podstawowa nr 48 im. gen. Oswalda Franka,ul. Sarmacka 105 Poznań,stały,"ul. Adolfa Bnińskiego wszystkie adresy, ul. Batalionów Chłopskich wszystkie adresy, ul. Dworska wszystkie adresy, ul. Henryka Kowalówki wszystkie adresy, ul. Hubalczyków wszystkie adresy, ul. Jana Piekałkiewicza wszystkie adresy, ul. Karpia nieparzyste 3 - 29H, 29L - 29M, 31 - 37, parzyste 4 - 32, ul. Kazimierza Spornego wszystkie adresy, ul. Lechicka nieparzyste 109, ul. Macieja Rataja wszystkie adresy, ul. Michała Tokarzewskiego wszystkie adresy, ul. Naramowicka parzyste 142 - 148, 150, 150b, ul. Obrońców Tobruku wszystkie adresy, ul. Ryszarda Kaczorowskiego wszystkie adresy, ul. Sielawy parzyste 4 - 14, ul. Stefana Grota-Roweckiego wszystkie adresy, ul. Zdobywców Monte Cassino wszystkie adresy, ul. Związku Walki Zbrojnej wszystkie adresy, ul. Żołnierzy Lenino wszystkie adresy, ul. Żołnierzy Narwiku wszystkie adresy",2985,2204,2209,1461,2209,1481
6,219,Szkoła Podstawowa nr 60 im. Wojciecha Bogusławskiego,ul. Boranta 2 Poznań,stały,"ul. Bogumiła wszystkie adresy, ul. Bogusława wszystkie adresy, ul. Bolka nieparzyste 1 - 13a, parzyste 8 - 16, ul. Boranta wszystkie adresy, ul. Bożymira wszystkie adresy, ul. Bratumiły wszystkie adresy, ul. Bronisza wszystkie adresy, ul. Budzisława wszystkie adresy, ul. Burysława wszystkie adresy, ul. Czarnucha wszystkie adresy, ul. Juranda wszystkie adresy, ul. Karpia nieparzyste 29J - 29K, 29N - 29P, ul. Naramowicka parzyste 150a, 152 - 224a, ul. Rubież nieparzyste 1 - 57, 67A - 69, parzyste 2 - 10r, 12A - 46H, ul. Sielawy nieparzyste 3 - 21L",2798,1988,1995,1187,1995,1179
6,220,Szkoła Podstawowa nr 60 im. Wojciecha Bogusławskiego,ul. Boranta 2 Poznań,stały,"ul. Błażeja wszystkie adresy, ul. Bogusza wszystkie adresy, ul. Bolka nieparzyste 15, ul. Jasna Rola parzyste 40 - 62, ul. Naramowicka nieparzyste 219 - 255",2573,1724,1736,1237,1736,1239
6,221,Uniwersytet im. Adama Mickiewicza Wydział Nauk Geograficznych i Geologicznych,ul. Bogumiła Krygowskiego 10 Poznań,stały,"ul. Agatowa wszystkie adresy, ul. Ametystowa wszystkie adresy, ul. Bananowa wszystkie adresy, ul. Berylowa wszystkie adresy, ul. Bożydara wszystkie adresy, ul. Bożywoja wszystkie adresy, ul. Brylantowa wszystkie adresy, ul. Bursztynowa wszystkie adresy, ul. Cyrkoniowa wszystkie adresy, ul. Cytrynowa wszystkie adresy, ul. Daktylowa wszystkie adresy, ul. Dolna wszystkie adresy, ul. Figowa wszystkie adresy, ul. Granatowa wszystkie adresy, ul. Jarowa wszystkie adresy, ul. Jasne Błonie wszystkie adresy, ul. Jaspisowa wszystkie adresy, ul. Kokosowa wszystkie adresy, ul. Kopcowa wszystkie adresy, ul. Kresowa wszystkie adresy, ul. Kryształowa wszystkie adresy, ul. Kwarcowa wszystkie adresy, ul. Łagodna wszystkie adresy, ul. Mandarynkowa wszystkie adresy, ul. Miętowa wszystkie adresy, ul. Migdałowa wszystkie adresy, ul. Nadwarciańska nieparzyste 11 - 19, parzyste 8, ul. Naramowicka parzyste 232 - 246, 256a, 256c - 352, ul. Nefrytowa wszystkie adresy, ul. Opalowa wszystkie adresy, ul. Pomarańczowa wszystkie adresy, ul. Poręba wszystkie adresy, ul. Radłowa wszystkie adresy, ul. Rodzynkowa wszystkie adresy, ul. Rubież nieparzyste 81 - 99, ul. Rubinowa wszystkie adresy, ul. Spokojna wszystkie adresy, ul. Szmaragdowa wszystkie adresy, ul. Topazowa wszystkie adresy, ul. Urocza wszystkie adresy",1865,1427,1430,888,1430,889
6,222,Uniwersytet im. Adama Mickiewicza Wydział Nauk Geograficznych i Geologicznych,ul. Bogumiła Krygowskiego 10 Poznań,stały,"ul. Adama Skałkowskiego wszystkie adresy, ul. Anyżowa wszystkie adresy, ul. Bazyliowa wszystkie adresy, ul. Bogumiła Krygowskiego wszystkie adresy, ul. Bronisława wszystkie adresy, ul. Bylicowa wszystkie adresy, ul. Dzięgielowa wszystkie adresy, ul. Dziurawcowa wszystkie adresy, ul. Gorczycowa wszystkie adresy, ul. Jana Grochmalickiego wszystkie adresy, ul. Jarosława Maciejewskiego wszystkie adresy, ul. Jasna Rola parzyste 64 - 68, ul. Józefa Paczoskiego wszystkie adresy, ul. Kazimierza Ajdukiewicza wszystkie adresy, ul. Koprowa wszystkie adresy, ul. Laurowa wszystkie adresy, ul. Lucjana Ballenstedta wszystkie adresy, ul. Maków Polnych wszystkie adresy, ul. Mariampolska wszystkie adresy, ul. Mleczowa wszystkie adresy, ul. Naramowicka nieparzyste 261 - 369, parzyste 356 - 374, ul. Romana Drewsa wszystkie adresy, ul. Romana Pollaka wszystkie adresy, ul. Rumiankowa nieparzyste 5 - 29, parzyste 6 - 8 - 82, ul. Słonecznikowa wszystkie adresy, ul. Stanisława Rungego wszystkie adresy, ul. Stefana Vrtela-Wierczyńskiego wszystkie adresy, ul. Szczawiowa wszystkie adresy, ul. Szczęsnego Dettloffa wszystkie adresy, ul. Ślazowa wszystkie adresy, ul. Umultowska nieparzyste 97 - 129, parzyste 100 - 126b, ul. Wacława Strażewicza wszystkie adresy, ul. Widłakowa wszystkie adresy, pl. Wiktora Degi wszystkie adresy, ul. Wincentego Jezierskiego wszystkie adresy, ul. Władysława Kozłowskiego wszystkie adresy, ul. Wrotyczowa wszystkie adresy, ul. Zagajnikowa wszystkie adresy, ul. Zygmunta Lisowskiego wszystkie adresy, ul. Zygmunta Szweykowskiego wszystkie adresy, ul. Żywokostowa wszystkie adresy",2532,1995,1998,1416,1998,1409
6,223,Siedziba Rady Osiedla Morasko-Radojewo,ul. Morasko 57 Poznań,stały,"ul. Arnikowa wszystkie adresy, ul. Baltazara Lewandowskiego wszystkie adresy, ul. Borówkowa wszystkie adresy, ul. Burzowa wszystkie adresy, ul. Celichowskich wszystkie adresy, ul. Chmurna wszystkie adresy, ul. Cynamonowa wszystkie adresy, ul. Czekoladowa wszystkie adresy, ul. Deszczowa wszystkie adresy, ul. Drogocin wszystkie adresy, ul. Franciszka Jaśkowiaka wszystkie adresy, ul. Glinienko wszystkie adresy, ul. Glinno wszystkie adresy, ul. Gradowa wszystkie adresy, ul. Gryczana wszystkie adresy, ul. Halszki wszystkie adresy, ul. Hodowlana wszystkie adresy, ul. Huby Moraskie wszystkie adresy, ul. Imbirowa wszystkie adresy, ul. Inspektowa wszystkie adresy, ul. Janowo wszystkie adresy, ul. Jemiołowa wszystkie adresy, ul. Karmelowa wszystkie adresy, ul. Kminkowa wszystkie adresy, ul. Knyszyn wszystkie adresy, ul. Kocankowa wszystkie adresy, ul. Krwawnikowa wszystkie adresy, ul. Lebiodowa wszystkie adresy, ul. Lubczykowa wszystkie adresy, ul. Łopianowa wszystkie adresy, ul. Łysy Młyn wszystkie adresy, ul. Melisowa wszystkie adresy, ul. Meteorytowa wszystkie adresy, ul. Mirtowa wszystkie adresy, ul. Morasko wszystkie adresy, ul. Mroźna wszystkie adresy, ul. Nad Różanym Potokiem wszystkie adresy, ul. Nadwarciańska nieparzyste 23 - 53, parzyste 24 - 40, ul. Naramowicka nieparzyste 371 - 375, parzyste 354, 376 - 378, ul. Nostrzykowa wszystkie adresy, ul. Okolewo wszystkie adresy, ul. Piołunowa wszystkie adresy, ul. Podbiałowa wszystkie adresy, ul. Polarna wszystkie adresy, ul. Poligonowa wszystkie adresy, ul. Radojewo wszystkie adresy, ul. Rdestowa wszystkie adresy, ul. Rumiankowa parzyste 132 - 134, ul. Rzewieniowa wszystkie adresy, ul. Sióstr Misjonarek wszystkie adresy, ul. Skrzypowa wszystkie adresy, ul. Szałwiowa wszystkie adresy, ul. Szklarniowa wszystkie adresy, ul. Śnieżna wszystkie adresy, ul. Świetlikowa wszystkie adresy, ul. Tatarakowa wszystkie adresy, ul. Tymiankowa wszystkie adresy, ul. Umultowska nieparzyste 85 - 89D, ul. Waniliowa wszystkie adresy, ul. Wiesiołkowa wszystkie adresy, ul. Wietrzna wszystkie adresy, ul. Złocieniowa wszystkie adresy",2587,1972,1970,1201,1970,1203
1,224,Centrum Medyczne HCP Sp. z o. o.,ul. 28 Czerwca 1956 nr 194 Poznań,szpital,Centrum Medyczne HCP Sp. z o. o.,0,443,373,55,373,55
1,225,Ortopedyczno-Rehabilitacyjny Szpital Kliniczny im. Wiktora Degi Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,ul. 28 Czerwca 1956 135/147 Poznań,szpital,Ortopedyczno-Rehabilitacyjny Szpital Kliniczny im. Wiktora Degi Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,0,259,58,37,58,37
1,226,Dom Pomocy Społecznej im. bł. Edmunda Bojanowskiego w Poznaniu,ul. Mieczysława Niedziałkowskiego 22 Poznań,dom pomocy społecznej,Dom Pomocy Społecznej im. bł. Edmunda Bojanowskiego w Poznaniu,0,35,43,22,43,22
1,227,Szpital Św. Rodziny Specjalistycznego Zespołu Opieki Zdrowotnej nad Matką i Dzieckiem w Poznaniu,ul. Kazimierza Jarochowskiego 18 Poznań,szpital,Szpital Św. Rodziny Specjalistycznego Zespołu Opieki Zdrowotnej nad Matką i Dzieckiem w Poznaniu,0,117,4,4,4,4
1,228,Szpital Kliniczny im. Heliodora Święcickiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,ul. Grunwaldzka 16/18 Poznań,szpital,Szpital Kliniczny im. Heliodora Święcickiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,0,223,176,12,176,12
1,229,Zakład Opiekuńczo-Leczniczy Wielospecjalistycznego Szpitala Miejskiego im. Józefa Strusia w Poznaniu,ul. Grunwaldzka 16/18 Poznań,szpital,Zakład Opiekuńczo-Leczniczy Wielospecjalistycznego Szpitala Miejskiego im. Józefa Strusia w Poznaniu,0,35,17,1,17,1
1,230,Ginekologiczno-Położniczy Szpital Kliniczny Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,ul. Polna 33 Poznań,szpital,Ginekologiczno-Położniczy Szpital Kliniczny Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,0,462,43,18,43,18
1,231,Szpital Miejski im. Franciszka Raszei w Poznaniu,ul. Adama Mickiewicza 2 Poznań,szpital,Szpital Miejski im. Franciszka Raszei w Poznaniu,0,293,149,23,149,23
1,232,Dom Pomocy Społecznej w Poznaniu,ul. Bukowska 27/29 Poznań,dom pomocy społecznej,Dom Pomocy Społecznej w Poznaniu,0,140,97,32,97,32
2,233,Dom Pomocy Społecznej w Poznaniu,ul. Ugory 18/20 Poznań,dom pomocy społecznej,Dom Pomocy Społecznej w Poznaniu,0,136,125,65,125,65
2,234,Szpital Wojewódzki w Poznaniu,ul. Juraszów 7/19 Poznań,szpital,Szpital Wojewódzki w Poznaniu,0,604,516,61,516,61
2,235,Samodzielny Publiczny Zakład Opieki Zdrowotnej Ministerstwa Spraw Wewnętrznych i Administracji w Poznaniu im. prof. Ludwika Bierkowskiego,ul. Dojazd 34 Poznań,szpital,Samodzielny Publiczny Zakład Opieki Zdrowotnej Ministerstwa Spraw Wewnętrznych i Administracji w Poznaniu im. prof. Ludwika Bierkowskiego,0,184,28,17,28,17
3,236,Szpital Kliniczny Przemienienia Pańskiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,ul. Długa 1/2 Poznań,szpital,Szpital Kliniczny Przemienienia Pańskiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,0,266,46,26,46,26
3,237,Wielkopolskie Centrum Onkologii im. Marii Skłodowskiej-Curie,ul. Garbary 15 Poznań,szpital,Wielkopolskie Centrum Onkologii im. Marii Skłodowskiej-Curie,0,340,149,14,149,14
3,238,Areszt Śledczy w Poznaniu,ul. Młyńska 1 Poznań,areszt Śledczy,Areszt Śledczy w Poznaniu,0,724,135,56,135,56
3,239,Dom Pomocy Społecznej w Poznaniu,ul. Stanisława Konarskiego 11/13 Poznań,dom pomocy społecznej,Dom Pomocy Społecznej w Poznaniu,0,96,82,47,82,47
3,240,Zakład Opiekuńczo-Leczniczy i Rehabilitacji Medycznej Samodzielny Publiczny Zakład Opieki Zdrowotnej,ul. Mogileńska 42 Poznań,szpital,Zakład Opiekuńczo-Leczniczy i Rehabilitacji Medycznej Samodzielny Publiczny Zakład Opieki Zdrowotnej,0,145,110,44,110,44
3,241,Wielospecjalistyczny Szpital Miejski im. Józefa Strusia z Zakładem Opiekuńczo-Leczniczym Samodzielny Publiczny Zakład Opieki Zdrowotnej,ul. Szwajcarska 3 Poznań,szpital,Wielospecjalistyczny Szpital Miejski im. Józefa Strusia z Zakładem Opiekuńczo-Leczniczym Samodzielny Publiczny Zakład Opieki Zdrowotnej z siedzibą w Poznaniu przy ul. Szwajcarskiej 3,0,627,298,53,298,53
3,242,Dom Pomocy Społecznej w Poznaniu,ul. Mińska 14 Poznań,dom pomocy społecznej,Dom Pomocy Społecznej w Poznaniu,0,58,68,49,68,49
3,243,Hospicjum Palium Szpitala Klinicznego Przemienienia Pańskiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,os. Rusa 25a Poznań,szpital,Hospicjum Palium Szpitala Klinicznego Przemienienia Pańskiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,0,24,20,16,20,16
4,244,Dom Pomocy Społecznej w Poznaniu,ul. Pokrzywno 1 Poznań,dom pomocy społecznej,Dom Pomocy Społecznej w Poznaniu,0,35,59,44,59,44
4,245,Dom Pomocy Społecznej w Poznaniu,ul. Ludwika Zamenhofa 142a Poznań,dom pomocy społecznej,Dom Pomocy Społecznej w Poznaniu,0,74,61,33,61,33
5,246,Szpital Kliniczny Przemienienia Pańskiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,ul. Augustyna Szamarzewskiego 82/84 Poznań,szpital,Szpital Kliniczny Przemienienia Pańskiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,0,162,35,17,35,17
5,247,Wielkopolskie Centrum Pulmonologii i Torakochirurgii im. Eugenii i Janusza Zeylandów w Poznaniu,ul. Augustyna Szamarzewskiego 62 Poznań,szpital,Wielkopolskie Centrum Pulmonologii i Torakochirurgii im. Eugenii i Janusza Zeylandów w Poznaniu,0,234,157,24,157,24
5,248,Szpital Kliniczny im. Karola Jonschera Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,ul. Szpitalna 27/33 Poznań,szpital,Szpital Kliniczny im. Karola Jonschera Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,0,90,22,8,22,8
5,249,Szpital Kliniczny im. Heliodora Święcickiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,ul. Stanisława Przybyszewskiego 49 Poznań,szpital,Szpital Kliniczny im. Heliodora Święcickiego Uniwersytetu Medycznego im. Karola Marcinkowskiego w Poznaniu,0,577,453,32,453,32
5,250,Dom Pomocy Społecznej,ul. Sielska 13 Poznań,dom pomocy społecznej,Dom Pomocy Społecznej w Poznaniu,0,82,84,48,84,48
5,251,Oddział Zewnętrzny Aresztu Śledczego w Poznaniu,ul. Nowosolska 40 Poznań,oddział zewnętrzny aresztu Śledczego,Oddział Zewnętrzny Aresztu Śledczego w Poznaniu,0,200,15,14,15,14
6,252,Szpital Rehabilitacyjny w Poznaniu Szpitala Wojewódzkiego w Poznaniu,ul. Uzdrowiskowa 2 Poznań,szpital,Szpital Rehabilitacyjny w Poznaniu Szpitala Wojewódzkiego w Poznaniu,0,75,57,27,57,27
